subject_id	subject_label	predicate_id	predicate_label	object_id	object_label	match_type	mapping_provider
SCDO:0000672	Joint Hypermobility	oio:hasDbXref	database cross reference	HP:0001382		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0001108	Stigmatization	oio:hasDbXref	database cross reference	MESH:D013240		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000264	Colorimetric Test	oio:hasDbXref	database cross reference	CHMO:0002580		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000137	Blood Coagulation Measurement	oio:hasDbXref	database cross reference	CMO:0000204		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000976	Reduced Hemoglobin A	oio:hasDbXref	database cross reference	HP:0011905		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000932	Proteinuria	oio:hasDbXref	database cross reference	HP:0000093		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:1000309	Hepatitis C Surface Antibody Test	oio:hasDbXref	database cross reference	NCIT:C74712		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000512	Hereditary Hemochromatosis	oio:hasDbXref	database cross reference	NCIT:C84481		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0007386	Hypoparathyroidism	oio:hasDbXref	database cross reference	HP:0000829		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:1000311	Birth Weight	oio:hasDbXref	database cross reference	CMO:0002079		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000821	Occupation	oio:hasDbXref	database cross reference	ExO:0000034		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0008043	Diarrhea	oio:hasDbXref	database cross reference	HP:0002014		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:1000410	Ethics Approval Required	oio:hasDbXref	database cross reference	DUO:0000021		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0001288	Cluster Headache	oio:hasDbXref	database cross reference	HP:0012199		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000646	Intelligence Scale - 16 to 90 years	oio:hasDbXref	database cross reference	NCIT:C120254		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0004836	Angina	oio:hasDbXref	database cross reference	OAE:0002122		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000706	obsolete Lymphoid System	oio:hasDbXref	database cross reference	UBERON:0002465		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000880	Penicillin	oio:hasDbXref	database cross reference	ARO:0000054		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000360	Depression	oio:hasDbXref	database cross reference	SIO:000824		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0001288	Cluster Headache	oio:hasDbXref	database cross reference	MESH:D003027		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000781	Mutation Carrier Screening	oio:hasDbXref	database cross reference	MESH:D006580		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:1000564	No	oio:hasDbXref	database cross reference	OPMI:0000024		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000638	Infectious Agent	oio:hasDbXref	database cross reference	OBI:0000925		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000150	Body Morphological Measurement	oio:hasDbXref	database cross reference	CMO:0000021		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0008115	Broad Consent	oio:hasDbXref	database cross reference	ICO:0000179		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:1000447	Neutrophilia	oio:hasDbXref	database cross reference	HP:0011897		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0003742	Splenectomy	oio:hasDbXref	database cross reference	MESH:D013156		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000590	Hyperlipidemia	oio:hasDbXref	database cross reference	HP:0003077		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000333	D57.812 Other sickle-cell disorders with splenic sequestration	oio:hasDbXref	database cross reference	ICD10CM:D57.812		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000090	Attention Deficit Hyperactivity Disorder	oio:hasDbXref	database cross reference	HP:0007018		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0007437	Abnormality of the Adrenal Glands	oio:hasDbXref	database cross reference	HP:0000834		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0001388	Insertion	oio:hasDbXref	database cross reference	MESH:D016254		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000166	Bronchodilator Responsiveness Test	oio:hasDbXref	database cross reference	phenX:90301		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000346	Dengue Fever	oio:hasDbXref	database cross reference	MESH:D003715		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:1000363	Hemoglobin Subunit Zeta	oio:hasDbXref	database cross reference	MESH:D055543		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000837	Optical Instrument	oio:hasDbXref	database cross reference	NCIT:C19228		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:1000017	Surgery	oio:hasDbXref	database cross reference	ERO:0000378		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000874	Pediatric NIH Stroke Scale (PedNIHSS)	oio:hasDbXref	database cross reference	phenX:820802		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000691	Light Coagulation	oio:hasDbXref	database cross reference	MESH:D008028		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000568	History of Stroke - Ischemic Infarction and Hemorrhage - Diagnostic Instrument	oio:hasDbXref	database cross reference	phenX:130300		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000417	Electrocardiography	oio:hasDbXref	database cross reference	MESH:D004562		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0005364	Language	oio:hasDbXref	database cross reference	NCIT:C16779		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:1000200	Drug	oio:hasDbXref	database cross reference	CHEBI:23888		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0300008	Mandatory Reporting	oio:hasDbXref	database cross reference	MESH:D019221		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:1000416	Publication Required	oio:hasDbXref	database cross reference	DUO:0000019		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0005864	Megaloblastic Anemia	oio:hasDbXref	database cross reference	HP:0001889		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0002710	Left Ventricular Dysfunction	oio:hasDbXref	database cross reference	HP:0005162		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0001212	Urine Albumin-Creatinine Ratio	oio:hasDbXref	database cross reference	CMO:0000384		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0001029	Sedentary Lifestyle	oio:hasDbXref	database cross reference	MESH:D057185		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000759	Migraine	oio:hasDbXref	database cross reference	DOID:6364		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000334	D57.819 Other sickle-cell disorders with crisis, unspecified	oio:hasDbXref	database cross reference	ICD10CM:D57.819		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0001851	Tachycardia	oio:hasDbXref	database cross reference	HP:0001649		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000395	Diuresis	oio:hasDbXref	database cross reference	MP:0001762		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0004829	Transient Ischemic Attack	oio:hasDbXref	database cross reference	EFO:0003764		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000015	Acute Chest Syndrome	oio:hasDbXref	database cross reference	DOID:1584		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000466	Haptoglobin Blood Test	oio:hasDbXref	database cross reference	phenX:10801		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0001034	Self Care	oio:hasDbXref	database cross reference	MESH:D012648		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000436	Enzymatic Assay	oio:hasDbXref	database cross reference	MESH:D057075		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0002674	Abnormality of Metabolism/Homeostasis	oio:hasDbXref	database cross reference	HP:0001939		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:1000478	Unit of Measurement	oio:hasDbXref	database cross reference	UO:0000000		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000939	Psychosocial Effect	oio:hasDbXref	database cross reference	NCIT:C17873		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000236	Climate	oio:hasDbXref	database cross reference	CRISP:1035-6799		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0003789	Nonsense Mutation	oio:hasDbXref	database cross reference	NCIT:C62198		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:1000334	Global Mental Status Screener - Older Children and Adolescents	oio:hasDbXref	database cross reference	NCIT:C155932		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000086	Asthma	oio:hasDbXref	database cross reference	DOID:2841		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:1000408	Data Use Requirements	oio:hasDbXref	database cross reference	DUO:0000017		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000658	Intrauterine Growth Restriction	oio:hasDbXref	database cross reference	HP:0001511		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000443	Genetic Counseling	oio:hasDbXref	database cross reference	MESH:D005817		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000433	Endometritis	oio:hasDbXref	database cross reference	MP:0009360		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0001060	Sickle Cell Disease-SD	oio:hasDbXref	database cross reference	NCIT:C155310		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000438	deprecated Epidemiologic Study Characteristics as Topic	oio:hasDbXref	database cross reference	MESH:D016020		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000650	Intentional Drug Misuse AE	oio:hasDbXref	database cross reference	OAE:0001093		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000043	Alpha Thalassemia Silent Carrier	oio:hasDbXref	database cross reference	NCIT:C95536		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000279	Constitutional Genetic Disorder	oio:hasDbXref	database cross reference	OGMS:0000051		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0001673	Hepatic Vein Thrombosis	oio:hasDbXref	database cross reference	HP:0030243		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0001378	HBA1	oio:hasDbXref	database cross reference	NCIT:C75429		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:1000616	Abnormal Thrombocyte Morphology	oio:hasDbXref	database cross reference	HP:0001872		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000203	Cerebral Atrophy	oio:hasDbXref	database cross reference	HP:0002059		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000099	Bacterial Endocarditis	oio:hasDbXref	database cross reference	HP:0006689		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000190	Catheter	oio:hasDbXref	database cross reference	MESH:D057785		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000308	Cutaneous Hyperpigmentation	oio:hasDbXref	database cross reference	HP:0000953		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000306	Current Employment Status	oio:hasDbXref	database cross reference	phenX:11301		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0008538	Microcytic Anemia	oio:hasDbXref	database cross reference	HP:0001935		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000498	Healthy Lifestyle	oio:hasDbXref	database cross reference	MESH:D000070497		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000978	Rehabilitation	oio:hasDbXref	database cross reference	MESH:D012046		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:1000342	History of Transfusion Diagnostic Instrument	oio:hasDbXref	database cross reference	phenX:830200		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0001012	Right Heart Catheterization	oio:hasDbXref	database cross reference	NCIT:C80411		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000327	D57.412 Sickle-cell thalassemia with splenic sequestration	oio:hasDbXref	database cross reference	ICD10CM:D57.412		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:1000364	Hemoglobin A2	oio:hasDbXref	database cross reference	MESH:D006443		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000376	Diagnostic Device	oio:hasDbXref	database cross reference	ERO:0001448		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000325	D57.41 Sickle-cell thalassemia with crisis	oio:hasDbXref	database cross reference	ICD10CM:D57.41		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000566	History of Head Trauma Diagnostic Instrument	oio:hasDbXref	database cross reference	phenX:130600		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:1000294	Abnormality of the Eye	oio:hasDbXref	database cross reference	HP:0000478		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0001055	Sickle Cell Trait	oio:hasDbXref	database cross reference	MESH:D012805		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0001030	Seizure	oio:hasDbXref	database cross reference	HP:0001250		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0001252	X-Ray Therapy	oio:hasDbXref	database cross reference	MESH:D014964		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000907	Platelet Measurement	oio:hasDbXref	database cross reference	CMO:0000921		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0001202	Ultrasound Machine	oio:hasDbXref	database cross reference	OBI:0001098		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000534	Hemoglobin H Disease	oio:hasDbXref	database cross reference	NCIT:C95504		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0001370	Mutation	oio:hasDbXref	database cross reference	IDOMAL:50000026		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000318	D57.21 Sickle-cell/Hb-C disease with crisis	oio:hasDbXref	database cross reference	ICD10CM:D57.21		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000808	Nocturia	oio:hasDbXref	database cross reference	HP:0000017		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0004899	Abnormality of the Respiratory System	oio:hasDbXref	database cross reference	HP:0002086		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:1000567	Year of Diagnosis	oio:hasDbXref	database cross reference	NCIT:C168823		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000414	Education	oio:hasDbXref	database cross reference	MESH:D004493		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000870	Patient Health Questionnaire-9 (PHQ-9)	oio:hasDbXref	database cross reference	NCIT:C103526		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000615	deprecated Immune System	oio:hasDbXref	database cross reference	MESH:D007107		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:1000348	Sleep Disorders Screener	oio:hasDbXref	database cross reference	phenX:121000		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000194	Causal Adverse Drug Event Due to Genetic Predisposition	oio:hasDbXref	database cross reference	OAE:0000181		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:1000104	Hemoglobin Subunits	oio:hasDbXref	database cross reference	MESH:D055554		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000098	Bacteria	oio:hasDbXref	database cross reference	MESH:D001419		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000195	Causal Adverse Drug Event Due to SNP	oio:hasDbXref	database cross reference	OAE:0000182		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:1000402	Journal Article	oio:hasDbXref	database cross reference	MESH:D016428		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000721	Mean Corpuscular Hemoglobin Concentration	oio:hasDbXref	database cross reference	CMO:0000291		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0002784	Glomerular Hypertrophy	oio:hasDbXref	database cross reference	NCIT:C96239		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0001109	Streptococcus Pneumoniae Vaccine	oio:hasDbXref	database cross reference	VO:0000675		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0001084	Social Isolation	oio:hasDbXref	database cross reference	MESH:D012934		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0001059	Sickle Cell Disease-SC	oio:hasDbXref	database cross reference	MESH:D006450		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0006934	deprecated Region	oio:hasDbXref	database cross reference	NCIT:C41129		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000639	Infertility	oio:hasDbXref	database cross reference	MP:0001924		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:1000622	Volume Unit	oio:hasDbXref	database cross reference	UO:0000095		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0004249	DNA Sequencing	oio:hasDbXref	database cross reference	OBI:0000626		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0001488	Cirrhosis	oio:hasDbXref	database cross reference	HP:0001394		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000013	Acquired Methemoglobinemia	oio:hasDbXref	database cross reference	NCIT:C98805		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0001626	Nonsense Codon	oio:hasDbXref	database cross reference	MESH:D018389		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0001167	Transcutaneous Electrical Nerve Stimulation	oio:hasDbXref	database cross reference	MESH:D004561		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000903	Physiotherapy	oio:hasDbXref	database cross reference	OAE:0002476		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:1000646	mg/dL	oio:hasDbXref	database cross reference	NCIT:C67015		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000159	Brain Abscess	oio:hasDbXref	database cross reference	HP:0030049		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000914	Polyneuropathy	oio:hasDbXref	database cross reference	HP:0001271		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:1000195	HIV Antibody Test	oio:hasDbXref	database cross reference	OBI:0002146		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0001058	Sickle Cell Disease-S Beta Zero Thalassemia	oio:hasDbXref	database cross reference	NCIT:C98835		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000896	Physical Detection Method	oio:hasDbXref	database cross reference	BAO:0000035		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:1000434	Intestinal Perforation	oio:hasDbXref	database cross reference	HP:0031368		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000384	Diffusion Capacity of Lung	oio:hasDbXref	database cross reference	MESH:D011653		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0002912	Metronidazole	oio:hasDbXref	database cross reference	CHEBI:6909		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000547	Hemoglobin Profile Assay	oio:hasDbXref	database cross reference	phenX:830301		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:1000273	Abnormality of the Immune System	oio:hasDbXref	database cross reference	HP:0002715		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000723	Mean Corpuscular Volume	oio:hasDbXref	database cross reference	CMO:0000038		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000828	Oliguria	oio:hasDbXref	database cross reference	HP:0100520		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000340	definition source	oio:hasDbXref	database cross reference	IAO:0000119		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:1000284	Abnormal Lipid Homeostasis	oio:hasDbXref	database cross reference	MP:0002118		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0007716	Haplotype	oio:hasDbXref	database cross reference	NCIT:C63547		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:1000263	Abnormality of the Genital System	oio:hasDbXref	database cross reference	HP:0000078		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0005287	Splenomegaly	oio:hasDbXref	database cross reference	HP:0001744		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:1000173	causes or contributes to condition	oio:hasDbXref	database cross reference	RO:0003302		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0005490	Bronchiolitis	oio:hasDbXref	database cross reference	HP:0011950		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000314	D57.02 Hb-SS disease with splenic sequestration	oio:hasDbXref	database cross reference	ICD10CM:D57.02		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0001341	Gender	oio:hasDbXref	database cross reference	NCIT:C17357		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0001078	Slit-Lamp Examination	oio:hasDbXref	database cross reference	NCIT:C75583		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000321	D57.219 Sickle-cell/Hb-C disease with crisis, unspecified	oio:hasDbXref	database cross reference	ICD10CM:D57.219		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:1000379	Culturally Competent Care	oio:hasDbXref	database cross reference	MESH:D065246		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:1000412	Institution Specific Restriction	oio:hasDbXref	database cross reference	DUO:0000028		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000154	Bone Pain	oio:hasDbXref	database cross reference	HP:0002653		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:1000415	Publication Moratorium	oio:hasDbXref	database cross reference	DUO:0000024		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000040	Alcohol Use History	oio:hasDbXref	database cross reference	NCIT:C81229		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000784	Myopathy	oio:hasDbXref	database cross reference	HP:0003198		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:1000440	Abnormality of Neutrophils	oio:hasDbXref	database cross reference	HP:0001874		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000747	Meta-Analysis	oio:hasDbXref	database cross reference	MESH:D017418		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:1000388	Thrombus in Catheter	oio:hasDbXref	database cross reference	NCIT:C78638		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000217	Chest X-Ray	oio:hasDbXref	database cross reference	phenX:810201		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000698	Locus of Control	oio:hasDbXref	database cross reference	MESH:D007389		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000847	Oxycodone	oio:hasDbXref	database cross reference	CHEBI:7852		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:1000371	Prenatal Maternal Abnormality	oio:hasDbXref	database cross reference	HP:0002686		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
SCDO:0000209	Cerebral Hemorrhage	oio:hasDbXref	database cross reference	HP:0001342		SSSOMC:HumanCurated	http://scdontology.h3abionet.org/ontology/scdo.owl
